10/01/2016,14,35400,0
10/01/2016,14.5,33600,0
10/01/2016,15,35600,0
10/01/2016,15.5,33400,0
10/01/2016,16,32000,0
10/01/2016,16.5,32200,0
10/01/2016,17,31800,0
10/01/2016,17.5,33400,0
10/01/2016,18,36400,0
10/01/2016,18.5,35000,0
10/01/2016,19,36800,0
10/01/2016,19.5,30600,0
10/01/2016,20,30600,0
10/01/2016,20.5,30400,0
10/01/2016,21,30600,0
10/01/2016,21.5,30400,0
10/01/2016,22,30800,0
10/01/2016,22.5,32600,0
10/01/2016,23,30400,0
10/01/2016,23.5,30400,0
11/01/2016,0,30400,0
11/01/2016,0.5,30800,0
11/01/2016,1,30200,0
11/01/2016,1.5,30600,0
11/01/2016,2,30400,0
11/01/2016,2.5,30200,0
11/01/2016,3,30400,0
11/01/2016,3.5,31800,0
11/01/2016,4,31200,0
11/01/2016,4.5,30400,0
11/01/2016,5,30400,0
11/01/2016,5.5,31600,0
11/01/2016,6,31200,0
11/01/2016,6.5,33800,0
11/01/2016,7,36400,0
11/01/2016,7.5,39400,0
11/01/2016,8,44600,0
11/01/2016,8.5,55600,0
11/01/2016,9,63600,0
11/01/2016,9.5,64200,0
11/01/2016,10,58400,0
11/01/2016,10.5,53000,0
11/01/2016,11,53800,0
11/01/2016,11.5,52800,0
11/01/2016,12,47600,0
11/01/2016,12.5,44600,0
11/01/2016,13,44400,0
11/01/2016,13.5,45600,0
11/01/2016,14,46400,0
11/01/2016,14.5,42000,0
11/01/2016,15,42600,0
11/01/2016,15.5,40600,0
11/01/2016,16,42400,0
11/01/2016,16.5,45000,0
11/01/2016,17,50600,0
11/01/2016,17.5,51000,0
11/01/2016,18,43400,0
11/01/2016,18.5,37000,0
11/01/2016,19,36400,0
11/01/2016,19.5,33400,0
11/01/2016,20,35200,0
11/01/2016,20.5,31800,0
11/01/2016,21,30800,0
11/01/2016,21.5,29000,0
11/01/2016,22,28800,0
11/01/2016,22.5,31600,0
11/01/2016,23,29400,0
11/01/2016,23.5,29200,0
12/01/2016,0,29600,0
12/01/2016,0.5,28600,0
12/01/2016,1,28600,0
12/01/2016,1.5,28400,0
12/01/2016,2,28400,0
12/01/2016,2.5,28600,0
12/01/2016,3,28400,0
12/01/2016,3.5,28400,0
12/01/2016,4,28600,0
12/01/2016,4.5,31600,0
12/01/2016,5,29000,0
12/01/2016,5.5,29800,0
12/01/2016,6,29600,0
12/01/2016,6.5,32200,0
12/01/2016,7,33200,0
12/01/2016,7.5,36600,0
12/01/2016,8,41600,0
12/01/2016,8.5,53600,0
12/01/2016,9,59600,0
12/01/2016,9.5,55400,0
12/01/2016,10,51800,0
12/01/2016,10.5,50200,0
12/01/2016,11,47000,0
12/01/2016,11.5,47600,0
12/01/2016,12,53000,0
12/01/2016,12.5,52200,0
12/01/2016,13,52000,0
12/01/2016,13.5,45600,0
12/01/2016,14,41800,0
12/01/2016,14.5,42600,0
12/01/2016,15,43200,0
12/01/2016,15.5,43400,0
12/01/2016,16,46800,0
12/01/2016,16.5,49200,0
12/01/2016,17,59600,0
12/01/2016,17.5,58600,0
12/01/2016,18,57600,0
12/01/2016,18.5,47000,0
12/01/2016,19,41400,0
12/01/2016,19.5,37800,0
12/01/2016,20,38200,0
12/01/2016,20.5,34000,0
12/01/2016,21,29400,0
12/01/2016,21.5,29800,0
12/01/2016,22,32400,0
12/01/2016,22.5,30600,0
12/01/2016,23,30800,0
12/01/2016,23.5,29200,0
13/01/2016,0,29600,0
13/01/2016,0.5,28400,0
13/01/2016,1,28400,0
13/01/2016,1.5,28400,0
13/01/2016,2,28600,0
13/01/2016,2.5,28400,0
13/01/2016,3,31200,0
13/01/2016,3.5,28400,0
13/01/2016,4,28800,0
13/01/2016,4.5,28600,0
